"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-9596","","Центр социальной реабилитации","","55.543314","37.540699","","","0","","","0","",""
"100457-9597","","Бульвар Адмирала Ушакова","","55.545972","37.547533","","","0","","","0","",""
"100457-9604","","Ватутинки - микрорайон Южный","","55.518596","37.372888","","","0","","","0","",""
"100457-9605","","Ватутинки - микрорайон Южный","","55.518371","37.373485","","","0","","","0","",""
"100457-9606","","Лесничество","","55.385802","37.205461","","","0","","","0","",""
"100457-9607","","Лесничество","","55.385031","37.206696","","","0","","","0","",""
"100457-9463","","Поворот на посёлок Армейский","","55.387289","37.225503","","","0","","","0","",""
"100457-9466","","Подсобное хозяйство","","55.369312","37.200932","","","0","","","0","",""
"100457-9467","","Подсобное хозяйство","","55.369686","37.201499","","","0","","","0","",""
"100457-9468","","Голохвастово","","55.374379","37.206759","","","0","","","0","",""
"100457-9469","","Голохвастово","","55.374927","37.208039","","","0","","","0","",""
"100457-9470","","Бабенки-1","","55.358802","37.193182","","","0","","","0","",""
"100457-9471","","Бабенки-1","","55.35867","37.193483","","","0","","","0","",""
"100457-9472","","Бабенки-2","","55.35348","37.184839","","","0","","","0","",""
"100457-9473","","Бабенки-2","","55.353575","37.185388","","","0","","","0","",""
"100457-9474","","58-й километр (сады-огороды)","","55.337913","37.171372","","","0","","","0","",""
"100457-9475","","58-й километр (сады-огороды)","","55.338191","37.171797","","","0","","","0","",""
"100457-9476","","Вороново-1","","55.322896","37.160853","","","0","","","0","",""
"100457-9477","","Вороново-1","","55.323227","37.161422","","","0","","","0","",""
"100457-9482","","Вороново-2","","55.318805","37.154023","","","0","","","0","",""
"100457-9483","","Вороново-2","","55.318081","37.153844","","","0","","","0","",""
"100457-9021","","Волынская улица","","55.641095","37.409262","","","0","","","0","",""
"100457-9128","","Ул. Авиаторов, 28","","55.642348","37.406612","","","0","","","0","",""
"100457-9489","","1-й микрорайон Жулебина","","55.700463","37.838082","","","0","","","0","",""
"100457-9491","","Школа им. Миля","","55.697397","37.841189","","","0","","","0","",""
"100457-9453","","Поворот на Былово","","55.441456","37.289273","","","0","","","0","",""
"100457-9492","","Школа им. Миля","","55.697696","37.840787","","","0","","","0","",""
"100457-9448","","Физическая улица","","55.46636","37.301032","","","0","","","0","",""
"100457-9493","","Библиотека","","55.696542","37.846039","","","0","","","0","",""
"100457-9501","","Ул. Марш. Полубоярова","","55.689871","37.861224","","","0","","","0","",""
"100457-9494","","Библиотека","","55.696919","37.845638","","","0","","","0","",""
"100457-9497","","Саранская ул., 2","","55.692102","37.851633","","","0","","","0","",""
"100457-9502","","Ул. Марш. Полубоярова","","55.690294","37.860875","","","0","","","0","",""
"100457-9498","","Саранская ул., 2","","55.692268","37.854421","","","0","","","0","",""
"100457-9521","","Хвалынский бульв., 5","","55.697337","37.849283","","","0","","","0","",""
"100457-9499","","Саранская ул.","","55.691775","37.859572","","","0","","","0","",""
"100457-9522","","Хвалынский бульвар, 5","","55.69811","37.851036","","","0","","","0","",""
"100457-9487","","Привольная ул.","","55.703043","37.84099","","","0","","","0","",""
"100457-9523","","Спорткомплекс «Парус»","","55.691826","37.850127","","","0","","","0","",""
"100457-9500","","Саранская ул.","","55.692129","37.858897","","","0","","","0","",""
"100457-9503","","Улица Маршала Полубоярова, 10","","55.687101","37.864611","","","0","","","0","",""
"100457-9524","","Привольная улица, 41","","55.689389","37.848563","","","0","","","0","",""
"100457-9504","","Улица Маршала Полубоярова, 10","","55.686751","37.864022","","","0","","","0","",""
"100457-9525","","Привольная ул., 41","","55.689702","37.849453","","","0","","","0","",""
"100457-9526","","Привольная ул.","","55.687147","37.848986","","","0","","","0","",""
"100457-9505","","Улица Маршала Полубоярова, 20","","55.682394","37.861622","","","0","","","0","",""
"100457-9527","","Привольная ул.","","55.687639","37.848722","","","0","","","0","",""
"100457-9506","","Улица Маршала Полубоярова, 20","","55.682094","37.861725","","","0","","","0","",""
"100457-9528","","Жулебинский бульвар","","55.686343","37.851261","","","0","","","0","",""
"100457-9507","","5-й микрорайон Жулебина","","55.679694","37.860128","","","0","","","0","",""
"100457-9508","","5-й микрорайон Жулебина","","55.680013","37.86054","","","0","","","0","",""
"100457-9529","","Жулебинский бульвар","","55.685909","37.851603","","","0","","","0","",""
"100457-9509","","Улица Авиаконструктора Миля","","55.680582","37.857457","","","0","","","0","",""
"100457-9531","","Метро «Жулебино» (южный вход)","","55.684923","37.855621","","","0","","","0","",""
"100457-9510","","Ул. Авиаконструктора Миля","","55.679654","37.857685","","","0","","","0","",""
"100457-9532","","Метро «Жулебино» (северный вход)","","55.687126","37.857518","","","0","","","0","",""
"100457-9511","","Метро «Жулебино» (южный вход)","","55.683781","37.853826","","","0","","","0","",""
"100457-9533","","Метро «Жулебино» (северный вход)","","55.687834","37.858477","","","0","","","0","",""
"100457-9515","","МЦД Косино","","55.704349","37.845867","","","0","","","0","",""
"100457-9534","","Улица Генерала Кузнецова, 14","","55.689883","37.85961","","","0","","","0","",""
"100457-9516","","МЦД Косино","","55.70408","37.845721","","","0","","","0","",""
"100457-9535","","Улица Генерала Кузнецова, 14","","55.688949","37.858735","","","0","","","0","",""
"100457-9452","","Поворот на Былово","","55.441577","37.288712","","","0","","","0","",""
"100457-9539","","Дом культуры «Мосрентген»","","55.618026","37.473266","","","0","","","0","",""
"100457-9540","","Дом культуры «Мосрентген»","","55.617653","37.472871","","","0","","","0","",""
"100457-9542","","Крематорий","","55.60898","37.452733","","","0","","","0","",""
"100457-1000461","","Пр. Донелайтиса, 38","","55.848041","37.418258","","","0","","","0","",""
"100457-9573","","3-я Рейсовая улица","","55.605868","37.297116","","","0","","","0","",""
"100457-9574","","3-я Рейсовая улица","","55.604736","37.298363","","","0","","","0","",""
"100457-9584","","Поликлиника № 121","","55.535048","37.521584","","","0","","","0","",""
"100457-9586","","Поликлиника № 121","","55.534823","37.522407","","","0","","","0","",""
"100457-1964","","Осташковская улица","","55.885762","37.672765","","","0","","","0","",""
"100457-9580","","Ул. Скульптора Мухиной, 4","","55.643528","37.348756","","","0","","","0","",""
"100457-9546","","Церковь Иоанна Предтечи","","55.607141","37.44931","","","0","","","0","",""
"100457-9548","","Хованское кладбище (западный вход)","","55.6045","37.42731","","","0","","","0","",""
"100457-9581","","5-й микрорайон Южного Бутова","","55.534456","37.518767","","","0","","","0","",""
"100457-9583","","5-й мкр. Южного Бутова","","55.534031","37.517991","","","0","","","0","",""
"100457-9458","","Посёлок 1-го автобусного парка","","55.398699","37.236189","","","0","","","0","",""
"100457-9449","","Физическая улица","","55.467869","37.303371","","","0","","","0","",""
"100457-6836","","Ст. Бирюлево-тов.","","55.595072","37.656761","","","0","","","0","",""
